movieId,title,genreID
3479,Ladyhawke (1985),1
3479,Ladyhawke (1985),5
3479,Ladyhawke (1985),6
3480,Lucas (1986),7
3480,Lucas (1986),6
3481,High Fidelity (2000),4
3481,High Fidelity (2000),7
3481,High Fidelity (2000),6
3483,"Road to El Dorado, The (2000)",2
3483,"Road to El Dorado, The (2000)",3
3484,"Skulls, The (2000)",10
3489,Hook (1991),1
3489,Hook (1991),4
3489,Hook (1991),5
3492,"Son of the Sheik, The (1926)",1
3492,"Son of the Sheik, The (1926)",4
3492,"Son of the Sheik, The (1926)",6
3494,True Grit (1969),1
3494,True Grit (1969),7
3494,True Grit (1969),18
3496,Madame Sousatzka (1988),7
3497,Max Dugan Returns (1983),4
3498,Midnight Express (1978),7
3499,Misery (1990),7
3499,Misery (1990),11
3499,Misery (1990),10
3500,Mr. Saturday Night (1992),4
3500,Mr. Saturday Night (1992),7
3501,Murphy's Romance (1985),4
3501,Murphy's Romance (1985),6
3502,My Life (1993),7
3503,Solaris (Solyaris) (1972),7
3503,Solaris (Solyaris) (1972),12
3503,Solaris (Solyaris) (1972),13
3504,Network (1976),4
3504,Network (1976),7
3505,No Way Out (1987),7
3505,No Way Out (1987),12
3505,No Way Out (1987),10
3506,North Dallas Forty (1979),4
3506,North Dallas Forty (1979),7
3507,"Odd Couple, The (1968)",4
3508,"Outlaw Josey Wales, The (1976)",8
3508,"Outlaw Josey Wales, The (1976)",1
3508,"Outlaw Josey Wales, The (1976)",7
3508,"Outlaw Josey Wales, The (1976)",10
3508,"Outlaw Josey Wales, The (1976)",18
3510,Frequency (2000),7
3510,Frequency (2000),10
3511,Ready to Rumble (2000),4
3512,Return to Me (2000),7
3512,Return to Me (2000),6
3513,Rules of Engagement (2000),7
3513,Rules of Engagement (2000),10
3514,Joe Gould's Secret (2000),7
3515,Me Myself I (2000),4
3515,Me Myself I (2000),6
3516,"Bell, Book and Candle (1958)",4
3516,"Bell, Book and Candle (1958)",5
3516,"Bell, Book and Candle (1958)",6
3519,Force 10 from Navarone (1978),8
3519,Force 10 from Navarone (1978),7
3519,Force 10 from Navarone (1978),14
3521,Mystery Train (1989),4
3521,Mystery Train (1989),7
3524,Arthur (1981),4
3524,Arthur (1981),6
3525,Bachelor Party (1984),4
3526,Parenthood (1989),4
3526,Parenthood (1989),7
3527,Predator (1987),8
3527,Predator (1987),13
3527,Predator (1987),10
3528,"Prince of Tides, The (1991)",7
3528,"Prince of Tides, The (1991)",6
3529,"Postman Always Rings Twice, The (1981)",9
3529,"Postman Always Rings Twice, The (1981)",10
3531,All the Vermeers in New York (1990),4
3531,All the Vermeers in New York (1990),7
3531,All the Vermeers in New York (1990),6
3534,28 Days (2000),7
3535,American Psycho (2000),9
3535,American Psycho (2000),11
3535,American Psycho (2000),12
3535,American Psycho (2000),10
3536,Keeping the Faith (2000),4
3536,Keeping the Faith (2000),7
3536,Keeping the Faith (2000),6
3537,Where the Money Is (2000),4
3537,Where the Money Is (2000),7
3538,East is East (1999),4
3539,"Filth and the Fury, The (2000)",16
3543,Diner (1982),4
3543,Diner (1982),7
3544,Shakes the Clown (1992),4
3545,Cabaret (1972),7
3545,Cabaret (1972),15
3546,What Ever Happened to Baby Jane? (1962),7
3546,What Ever Happened to Baby Jane? (1962),11
3546,What Ever Happened to Baby Jane? (1962),10
3548,Auntie Mame (1958),4
3548,Auntie Mame (1958),7
3549,Guys and Dolls (1955),4
3549,Guys and Dolls (1955),15
3549,Guys and Dolls (1955),6
3550,The Hunger (1983),11
3551,Marathon Man (1976),9
3551,Marathon Man (1976),7
3551,Marathon Man (1976),10
3552,Caddyshack (1980),4
3553,Gossip (2000),7
3553,Gossip (2000),10
3554,Love and Basketball (2000),7
3554,Love and Basketball (2000),6
3555,U-571 (2000),8
3555,U-571 (2000),10
3555,U-571 (2000),14
3556,"Virgin Suicides, The (1999)",7
3556,"Virgin Suicides, The (1999)",6
3557,Jennifer 8 (1992),12
3557,Jennifer 8 (1992),10
3559,Limelight (1952),4
3559,Limelight (1952),7
3559,Limelight (1952),6
3563,"Crow: Salvation, The (2000)",8
3563,"Crow: Salvation, The (2000)",11
3564,"Flintstones in Viva Rock Vegas, The (2000)",3
3564,"Flintstones in Viva Rock Vegas, The (2000)",4
3565,Where the Heart Is (2000),4
3565,Where the Heart Is (2000),7
3566,"Big Kahuna, The (2000)",4
3566,"Big Kahuna, The (2000)",7
3567,Bossa Nova (2000),4
3567,Bossa Nova (2000),7
3567,Bossa Nova (2000),6
3568,Smiling Fish and Goat on Fire (1999),4
3568,Smiling Fish and Goat on Fire (1999),6
3569,"Idiots, The (Idioterne) (1998)",4
3569,"Idiots, The (Idioterne) (1998)",7
3571,Time Code (2000),4
3571,Time Code (2000),7
3572,Carnosaur (1993),11
3572,Carnosaur (1993),13
3573,Carnosaur 2 (1995),11
3573,Carnosaur 2 (1995),13
3574,Carnosaur 3: Primal Species (1996),11
3574,Carnosaur 3: Primal Species (1996),13
3576,"Hidden, The (1987)",8
3576,"Hidden, The (1987)",11
3576,"Hidden, The (1987)",13
3577,Two Moon Junction (1988),7
3577,Two Moon Junction (1988),6
3578,Gladiator (2000),8
3578,Gladiator (2000),1
3578,Gladiator (2000),7
3580,Up at the Villa (2000),7
3581,Human Traffic (1999),4
3584,Breathless (1983),8
3584,Breathless (1983),7
3584,Breathless (1983),6
3584,Breathless (1983),10
3586,The Idolmaker (1980),7
3586,The Idolmaker (1980),6
3587,Inferno (1980),11
3590,"Lords of Flatbush, The (1974)",4
3590,"Lords of Flatbush, The (1974)",7
3591,Mr. Mom (1983),4
3591,Mr. Mom (1983),7
3592,"Time Masters (Maîtres du temps, Les) (1982)",2
3592,"Time Masters (Maîtres du temps, Les) (1982)",13
3593,Battlefield Earth (2000),8
3593,Battlefield Earth (2000),13
3594,Center Stage (2000),7
3594,Center Stage (2000),15
3596,Screwed (2000),4
3597,Whipped (2000),4
3598,Hamlet (2000),9
3598,Hamlet (2000),7
3598,Hamlet (2000),6
3598,Hamlet (2000),10
3599,Anchors Aweigh (1945),4
3599,Anchors Aweigh (1945),15
3604,Gypsy (1962),15
3606,On the Town (1949),4
3606,On the Town (1949),15
3606,On the Town (1949),6
3608,Pee-wee's Big Adventure (1985),1
3608,Pee-wee's Big Adventure (1985),4
3609,Regret to Inform (1998),16
3614,Honeymoon in Vegas (1992),4
3614,Honeymoon in Vegas (1992),6
3615,Dinosaur (2000),1
3615,Dinosaur (2000),2
3615,Dinosaur (2000),3
3616,Loser (2000),4
3616,Loser (2000),6
3617,Road Trip (2000),4
3618,Small Time Crooks (2000),4
3618,Small Time Crooks (2000),9
3619,"Hollywood Knights, The (1980)",4
3622,"Twelve Chairs, The (1970)",4
3623,Mission: Impossible II (2000),8
3623,Mission: Impossible II (2000),1
3623,Mission: Impossible II (2000),10
3624,Shanghai Noon (2000),8
3624,Shanghai Noon (2000),1
3624,Shanghai Noon (2000),4
3624,Shanghai Noon (2000),18
3625,Better Living Through Circuitry (1999),16
3626,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),4
3627,Carnival of Souls (1962),11
3627,Carnival of Souls (1962),10
3628,Flying Tigers (1942),8
3628,Flying Tigers (1942),7
3628,Flying Tigers (1942),6
3628,Flying Tigers (1942),14
3629,"Gold Rush, The (1925)",1
3629,"Gold Rush, The (1925)",4
3629,"Gold Rush, The (1925)",6
3632,Monsieur Verdoux (1947),4
3632,Monsieur Verdoux (1947),9
3633,On Her Majesty's Secret Service (1969),8
3633,On Her Majesty's Secret Service (1969),1
3633,On Her Majesty's Secret Service (1969),6
3633,On Her Majesty's Secret Service (1969),10
3634,Seven Days in May (1964),10
3635,"Spy Who Loved Me, The (1977)",8
3635,"Spy Who Loved Me, The (1977)",1
3635,"Spy Who Loved Me, The (1977)",10
3637,Vagabond (Sans toit ni loi) (1985),7
3638,Moonraker (1979),8
3638,Moonraker (1979),1
3638,Moonraker (1979),13
3638,Moonraker (1979),10
3639,"Man with the Golden Gun, The (1974)",8
3639,"Man with the Golden Gun, The (1974)",1
3639,"Man with the Golden Gun, The (1974)",10
3640,"King in New York, A (1957)",4
3640,"King in New York, A (1957)",7
3641,"Woman of Paris, A (1923)",7
3643,"Fighting Seabees, The (1944)",8
3643,"Fighting Seabees, The (1944)",7
3643,"Fighting Seabees, The (1944)",14
3646,Big Momma's House (2000),4
3648,"Abominable Snowman, The (Abominable Snowman of the Himalayas, The) (1957)",11
3648,"Abominable Snowman, The (Abominable Snowman of the Himalayas, The) (1957)",13
3649,American Gigolo (1980),7
3652,"City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella città dei morti viventi) (1980)",11
3653,"Endless Summer, The (1966)",16
3654,"Guns of Navarone, The (1961)",8
3654,"Guns of Navarone, The (1961)",1
3654,"Guns of Navarone, The (1961)",7
3654,"Guns of Navarone, The (1961)",14
3655,Blow-Out (La grande bouffe) (1973),7
3658,Quatermass and the Pit (1967),11
3658,Quatermass and the Pit (1967),13
3660,Puppet Master (1989),11
3660,Puppet Master (1989),13
3660,Puppet Master (1989),10
3661,Puppet Master II (1991),11
3661,Puppet Master II (1991),13
3661,Puppet Master II (1991),10
3662,Puppet Master III: Toulon's Revenge (1991),11
3662,Puppet Master III: Toulon's Revenge (1991),13
3662,Puppet Master III: Toulon's Revenge (1991),10
3663,Puppet Master 4 (1993),11
3663,Puppet Master 4 (1993),13
3663,Puppet Master 4 (1993),10
3664,Puppet Master 5: The Final Chapter (1994),11
3664,Puppet Master 5: The Final Chapter (1994),13
3664,Puppet Master 5: The Final Chapter (1994),10
3667,Rent-A-Cop (1988),8
3667,Rent-A-Cop (1988),4
3667,Rent-A-Cop (1988),9
3668,Romeo and Juliet (1968),7
3668,Romeo and Juliet (1968),6
3669,Stay Tuned (1992),4
3671,Blazing Saddles (1974),4
3671,Blazing Saddles (1974),18
3672,Benji (1974),1
3672,Benji (1974),3
3673,Benji the Hunted (1987),1
3673,Benji the Hunted (1987),3
3674,For the Love of Benji (1977),1
3674,For the Love of Benji (1977),3
3674,For the Love of Benji (1977),4
3674,For the Love of Benji (1977),7
3675,White Christmas (1954),4
3675,White Christmas (1954),15
3675,White Christmas (1954),6
3676,Eraserhead (1977),7
3676,Eraserhead (1977),11
3677,Baraka (1992),16
3678,"Man with the Golden Arm, The (1955)",7
3679,"Decline of Western Civilization, The (1981)",16
3679,"Decline of Western Civilization, The (1981)",15
3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",16
3681,For a Few Dollars More (Per qualche dollaro in più) (1965),8
3681,For a Few Dollars More (Per qualche dollaro in più) (1965),7
3681,For a Few Dollars More (Per qualche dollaro in più) (1965),10
3681,For a Few Dollars More (Per qualche dollaro in più) (1965),18
3682,Magnum Force (1973),8
3682,Magnum Force (1973),9
3682,Magnum Force (1973),7
3682,Magnum Force (1973),10
3683,Blood Simple (1984),9
3683,Blood Simple (1984),7
3683,Blood Simple (1984),19
3684,"Fabulous Baker Boys, The (1989)",7
3684,"Fabulous Baker Boys, The (1989)",6
3685,Prizzi's Honor (1985),4
3685,Prizzi's Honor (1985),7
3685,Prizzi's Honor (1985),6
3686,Flatliners (1990),11
3686,Flatliners (1990),13
3686,Flatliners (1990),10
3687,Light Years (Gandahar) (1988),1
3687,Light Years (Gandahar) (1988),2
3687,Light Years (Gandahar) (1988),5
3687,Light Years (Gandahar) (1988),13
3688,Porky's (1982),4
3689,Porky's II: The Next Day (1983),4
3690,Porky's Revenge (1985),4
3691,Private School (1983),4
3692,Class of Nuke 'Em High (1986),4
3692,Class of Nuke 'Em High (1986),11
3693,"Toxic Avenger, The (1985)",4
3693,"Toxic Avenger, The (1985)",11
3694,"Toxic Avenger, Part II, The (1989)",4
3694,"Toxic Avenger, Part II, The (1989)",11
3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",4
3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",11
3696,Night of the Creeps (1986),4
3696,Night of the Creeps (1986),11
3696,Night of the Creeps (1986),13
3696,Night of the Creeps (1986),10
3697,Predator 2 (1990),8
3697,Predator 2 (1990),13
3697,Predator 2 (1990),10
3698,"Running Man, The (1987)",8
3698,"Running Man, The (1987)",13
3699,Starman (1984),1
3699,Starman (1984),7
3699,Starman (1984),6
3699,Starman (1984),13
3700,"Brother from Another Planet, The (1984)",7
3700,"Brother from Another Planet, The (1984)",13
3701,Alien Nation (1988),9
3701,Alien Nation (1988),7
3701,Alien Nation (1988),13
3701,Alien Nation (1988),10
3702,Mad Max (1979),8
3702,Mad Max (1979),1
3702,Mad Max (1979),13
3703,"Road Warrior, The (Mad Max 2) (1981)",8
3703,"Road Warrior, The (Mad Max 2) (1981)",1
3703,"Road Warrior, The (Mad Max 2) (1981)",13
3703,"Road Warrior, The (Mad Max 2) (1981)",10
3704,Mad Max Beyond Thunderdome (1985),8
3704,Mad Max Beyond Thunderdome (1985),1
3704,Mad Max Beyond Thunderdome (1985),13
3705,Bird on a Wire (1990),8
3705,Bird on a Wire (1990),4
3705,Bird on a Wire (1990),6
3706,Angel Heart (1987),19
3706,Angel Heart (1987),11
3706,Angel Heart (1987),12
3706,Angel Heart (1987),10
3707,9 1/2 Weeks (Nine 1/2 Weeks) (1986),7
3707,9 1/2 Weeks (Nine 1/2 Weeks) (1986),6
3708,Firestarter (1984),11
3708,Firestarter (1984),10
3709,Sleepwalkers (1992),11
3710,Action Jackson (1988),8
3710,Action Jackson (1988),4
3710,Action Jackson (1988),9
3710,Action Jackson (1988),10
3711,Sarafina! (1992),7
3712,Soapdish (1991),4
3713,"Long Walk Home, The (1990)",7
3714,Clara's Heart (1988),7
3715,Burglar (1987),4
3715,Burglar (1987),9
3716,Fatal Beauty (1987),8
3716,Fatal Beauty (1987),4
3716,Fatal Beauty (1987),9
3716,Fatal Beauty (1987),7
3717,Gone in 60 Seconds (2000),8
3717,Gone in 60 Seconds (2000),9
3719,Love's Labour's Lost (2000),4
3719,Love's Labour's Lost (2000),6
3720,Sunshine (1999),7
3723,Hamlet (1990),7
3724,Coming Home (1978),7
3724,Coming Home (1978),14
3725,American Pop (1981),2
3725,American Pop (1981),15
3726,Assault on Precinct 13 (1976),8
3726,Assault on Precinct 13 (1976),10
3727,Near Dark (1987),11
3727,Near Dark (1987),18
3728,One False Move (1992),9
3728,One False Move (1992),7
3728,One False Move (1992),19
3728,One False Move (1992),10
3729,Shaft (1971),8
3729,Shaft (1971),9
3729,Shaft (1971),7
3729,Shaft (1971),10
3730,"Conversation, The (1974)",7
3730,"Conversation, The (1974)",12
3731,Cutter's Way (1981),7
3731,Cutter's Way (1981),10
3732,"Fury, The (1978)",11
3733,"Paper Chase, The (1973)",7
3735,Serpico (1973),9
3735,Serpico (1973),7
3736,"Ace in the Hole (Big Carnival, The) (1951)",7
3737,Lonely Are the Brave (1962),7
3737,Lonely Are the Brave (1962),18
3738,"Sugarland Express, The (1974)",7
3739,Trouble in Paradise (1932),4
3739,Trouble in Paradise (1932),6
3740,Big Trouble in Little China (1986),8
3740,Big Trouble in Little China (1986),1
3740,Big Trouble in Little China (1986),4
3740,Big Trouble in Little China (1986),5
3741,Badlands (1973),9
3741,Badlands (1973),7
3741,Badlands (1973),10
3742,Battleship Potemkin (1925),7
3742,Battleship Potemkin (1925),14
3743,Boys and Girls (2000),4
3743,Boys and Girls (2000),6
3744,Shaft (2000),8
3744,Shaft (2000),9
3744,Shaft (2000),10
3745,Titan A.E. (2000),8
3745,Titan A.E. (2000),1
3745,Titan A.E. (2000),2
3745,Titan A.E. (2000),3
3745,Titan A.E. (2000),13
3746,Butterfly (La lengua de las mariposas) (1999),7
3747,Jesus' Son (1999),7
3751,Chicken Run (2000),2
3751,Chicken Run (2000),3
3751,Chicken Run (2000),4
3752,"Me, Myself & Irene (2000)",1
3752,"Me, Myself & Irene (2000)",4
3753,"Patriot, The (2000)",8
3753,"Patriot, The (2000)",7
3753,"Patriot, The (2000)",14
3754,"Adventures of Rocky and Bullwinkle, The (2000)",1
3754,"Adventures of Rocky and Bullwinkle, The (2000)",2
3754,"Adventures of Rocky and Bullwinkle, The (2000)",3
3754,"Adventures of Rocky and Bullwinkle, The (2000)",4
3754,"Adventures of Rocky and Bullwinkle, The (2000)",5
3755,"Perfect Storm, The (2000)",7
3755,"Perfect Storm, The (2000)",10
3756,"Golden Bowl, The (2000)",7
3758,Communion (1989),7
3758,Communion (1989),13
3758,Communion (1989),10
3760,"Kentucky Fried Movie, The (1977)",4
3761,"Blood In, Blood Out (1993)",8
3761,"Blood In, Blood Out (1993)",9
3761,"Blood In, Blood Out (1993)",7
3761,"Blood In, Blood Out (1993)",10
3763,F/X (1986),8
3763,F/X (1986),9
3763,F/X (1986),10
3764,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),8
3764,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),9
3764,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),10
3765,"Hot Spot, The (1990)",9
3765,"Hot Spot, The (1990)",7
3765,"Hot Spot, The (1990)",6
3766,Missing in Action (1984),8
3766,Missing in Action (1984),14
3767,Missing in Action 2: The Beginning (1985),8
3767,Missing in Action 2: The Beginning (1985),14
3768,Braddock: Missing in Action III (1988),8
3768,Braddock: Missing in Action III (1988),14
3769,Thunderbolt and Lightfoot (1974),8
3770,Dreamscape (1984),11
3770,Dreamscape (1984),13
3770,Dreamscape (1984),10
3771,The Golden Voyage of Sinbad (1973),8
3771,The Golden Voyage of Sinbad (1973),1
3771,The Golden Voyage of Sinbad (1973),5
3773,House Party (1990),4
3774,House Party 2 (1991),4
3774,House Party 2 (1991),7
3774,House Party 2 (1991),6
3783,Croupier (1998),9
3783,Croupier (1998),7
3784,"Kid, The (2000)",4
3784,"Kid, The (2000)",5
3785,Scary Movie (2000),4
3785,Scary Movie (2000),11
3786,But I'm a Cheerleader (1999),4
3787,Shower (Xizao) (1999),4
3788,Blow-Up (Blowup) (1966),7
3788,Blow-Up (Blowup) (1966),12
3789,"Pawnbroker, The (1964)",7
3790,Groove (2000),7
3791,Footloose (1984),7
3792,Duel in the Sun (1946),7
3792,Duel in the Sun (1946),6
3792,Duel in the Sun (1946),18
3793,X-Men (2000),8
3793,X-Men (2000),1
3793,X-Men (2000),13
3794,Chuck & Buck (2000),4
3794,Chuck & Buck (2000),7
3795,"Five Senses, The (1999)",7
3797,"In Crowd, The (2000)",10
3798,What Lies Beneath (2000),7
3798,What Lies Beneath (2000),11
3798,What Lies Beneath (2000),12
3799,Pokémon the Movie 2000 (2000),2
3799,Pokémon the Movie 2000 (2000),3
3801,Anatomy of a Murder (1959),7
3801,Anatomy of a Murder (1959),12
3802,Freejack (1992),8
3802,Freejack (1992),13
3806,Mackenna's Gold (1969),18
3807,Sinbad and the Eye of the Tiger (1977),1
3807,Sinbad and the Eye of the Tiger (1977),5
3808,"Two Women (Ciociara, La) (1960)",7
3808,"Two Women (Ciociara, La) (1960)",14
3809,What About Bob? (1991),4
3810,White Sands (1992),7
3810,White Sands (1992),10
3811,Breaker Morant (1980),7
3811,Breaker Morant (1980),14
3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),4
3813,Interiors (1978),7
3814,Love and Death (1975),4
3816,"Official Story, The (La historia oficial) (1985)",7
3819,Tampopo (1985),4
3821,Nutty Professor II: The Klumps (2000),4
3822,"Girl on the Bridge, The (Fille sur le pont, La) (1999)",7
3822,"Girl on the Bridge, The (Fille sur le pont, La) (1999)",6
3823,Wonderland (1999),7
3824,Autumn in New York (2000),7
3824,Autumn in New York (2000),6
3825,Coyote Ugly (2000),4
3825,Coyote Ugly (2000),7
3825,Coyote Ugly (2000),6
3826,Hollow Man (2000),11
3826,Hollow Man (2000),13
3826,Hollow Man (2000),10
3827,Space Cowboys (2000),8
3827,Space Cowboys (2000),1
3827,Space Cowboys (2000),4
3827,Space Cowboys (2000),13
3830,Psycho Beach Party (2000),4
3830,Psycho Beach Party (2000),11
3830,Psycho Beach Party (2000),10
3831,Saving Grace (2000),4
3832,"Black Sabbath (Tre volti della paura, I) (1963)",11
3833,"Brain That Wouldn't Die, The (1962)",11
3833,"Brain That Wouldn't Die, The (1962)",13
3834,Bronco Billy (1980),1
3834,Bronco Billy (1980),7
3834,Bronco Billy (1980),6
3835,"Crush, The (1993)",10
3836,Kelly's Heroes (1970),8
3836,Kelly's Heroes (1970),4
3836,Kelly's Heroes (1970),14
3837,Phantasm II (1988),8
3837,Phantasm II (1988),5
3837,Phantasm II (1988),11
3837,Phantasm II (1988),13
3837,Phantasm II (1988),10
3838,Phantasm III: Lord of the Dead (1994),11
3839,Phantasm IV: Oblivion (1998),11
3840,Pumpkinhead (1988),11
3841,Air America (1990),8
3841,Air America (1990),4
3843,Sleepaway Camp (1983),11
3844,Steel Magnolias (1989),7
3845,And God Created Woman (Et Dieu... créa la femme) (1956),7
3846,Easy Money (1983),4
3847,"Ilsa, She Wolf of the SS (1974)",11
3849,The Spiral Staircase (1945),11
3849,The Spiral Staircase (1945),12
3849,The Spiral Staircase (1945),10
3851,I'm the One That I Want (2000),4
3852,"Tao of Steve, The (2000)",4
3855,"Affair of Love, An (Liaison pornographique, Une) (1999)",7
3855,"Affair of Love, An (Liaison pornographique, Une) (1999)",6
3857,Bless the Child (2000),10
3858,Cecil B. DeMented (2000),4
3859,"Eyes of Tammy Faye, The (2000)",16
3861,"Replacements, The (2000)",4
3862,About Adam (2000),4
3863,"Cell, The (2000)",7
3863,"Cell, The (2000)",11
3863,"Cell, The (2000)",10
3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),8
3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),1
3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),13
3865,"Original Kings of Comedy, The (2000)",4
3865,"Original Kings of Comedy, The (2000)",16
3868,"Naked Gun: From the Files of Police Squad!, The (1988)",8
3868,"Naked Gun: From the Files of Police Squad!, The (1988)",4
3868,"Naked Gun: From the Files of Police Squad!, The (1988)",9
3868,"Naked Gun: From the Files of Police Squad!, The (1988)",6
3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",4
3870,Our Town (1940),7
3871,Shane (1953),7
3871,Shane (1953),18
3872,"Suddenly, Last Summer (1959)",7
3873,Cat Ballou (1965),4
3873,Cat Ballou (1965),18
3877,Supergirl (1984),8
3877,Supergirl (1984),1
3877,Supergirl (1984),5
3879,"Art of War, The (2000)",8
3879,"Art of War, The (2000)",10
3882,Bring It On (2000),4
3884,"Crew, The (2000)",4
3888,Skipped Parts (2000),7
3888,Skipped Parts (2000),6
3889,Highlander: Endgame (Highlander IV) (2000),8
3889,Highlander: Endgame (Highlander IV) (2000),1
3889,Highlander: Endgame (Highlander IV) (2000),5
3893,Nurse Betty (2000),4
3893,Nurse Betty (2000),9
3893,Nurse Betty (2000),7
3893,Nurse Betty (2000),6
3893,Nurse Betty (2000),10
3894,Solas (1999),7
3895,"Watcher, The (2000)",9
3895,"Watcher, The (2000)",10
3896,"Way of the Gun, The (2000)",9
3896,"Way of the Gun, The (2000)",10
3897,Almost Famous (2000),7
3898,Bait (2000),8
3898,Bait (2000),4
3899,Circus (2000),9
3899,Circus (2000),7
3899,Circus (2000),10
3900,Crime and Punishment in Suburbia (2000),4
3900,Crime and Punishment in Suburbia (2000),7
3901,Duets (2000),4
3901,Duets (2000),7
3906,Under Suspicion (2000),9
3906,Under Suspicion (2000),10
3908,Urban Legends: Final Cut (2000),11
3909,Woman on Top (2000),4
3909,Woman on Top (2000),6
3910,Dancer in the Dark (2000),7
3910,Dancer in the Dark (2000),15
3911,Best in Show (2000),4
3912,Beautiful (2000),4
3912,Beautiful (2000),7
3914,"Broken Hearts Club, The (2000)",7
3915,Girlfight (2000),7
3916,Remember the Titans (2000),7
3917,Hellraiser (1987),11
3918,Hellbound: Hellraiser II (1988),11
3919,Hellraiser III: Hell on Earth (1992),11
3920,"Faraway, So Close (In weiter Ferne, so nah!) (1993)",7
3920,"Faraway, So Close (In weiter Ferne, so nah!) (1993)",5
3920,"Faraway, So Close (In weiter Ferne, so nah!) (1993)",12
3920,"Faraway, So Close (In weiter Ferne, so nah!) (1993)",6
3922,Bikini Beach (1964),4
3925,Stranger Than Paradise (1984),4
3925,Stranger Than Paradise (1984),7
3926,Voyage to the Bottom of the Sea (1961),1
3926,Voyage to the Bottom of the Sea (1961),13
3927,Fantastic Voyage (1966),1
3927,Fantastic Voyage (1966),13
3928,Abbott and Costello Meet Frankenstein (1948),4
3928,Abbott and Costello Meet Frankenstein (1948),11
3929,"Bank Dick, The (1940)",4
3930,"Creature from the Black Lagoon, The (1954)",1
3930,"Creature from the Black Lagoon, The (1954)",11
3930,"Creature from the Black Lagoon, The (1954)",13
3932,"Invisible Man, The (1933)",11
3932,"Invisible Man, The (1933)",13
3933,"Killer Shrews, The (1959)",11
3933,"Killer Shrews, The (1959)",13
3937,Runaway (1984),13
3937,Runaway (1984),10
3938,"Slumber Party Massacre, The (1982)",11
3939,Slumber Party Massacre II (1987),11
3940,Slumber Party Massacre III (1990),11
3941,Sorority House Massacre (1986),11
3942,Sorority House Massacre II (1990),11
3943,Bamboozled (2000),4
3945,Digimon: The Movie (2000),1
3945,Digimon: The Movie (2000),2
3945,Digimon: The Movie (2000),3
3946,Get Carter (2000),8
3946,Get Carter (2000),7
3946,Get Carter (2000),10
3947,Get Carter (1971),8
3947,Get Carter (1971),9
3947,Get Carter (1971),7
3947,Get Carter (1971),10
3948,Meet the Parents (2000),4
3949,Requiem for a Dream (2000),7
3950,Tigerland (2000),7
3951,Two Family House (2000),7
3952,"Contender, The (2000)",7
3952,"Contender, The (2000)",10
3953,Dr. T and the Women (2000),4
3953,Dr. T and the Women (2000),6
3955,"Ladies Man, The (2000)",4
3957,Billy Jack (1971),8
3957,Billy Jack (1971),7
3958,Billy Jack Goes to Washington (1977),7
3959,"Time Machine, The (1960)",8
3959,"Time Machine, The (1960)",1
3959,"Time Machine, The (1960)",13
3962,Ghoulies II (1987),4
3962,Ghoulies II (1987),11
3963,"Unsinkable Molly Brown, The (1964)",15
3964,"Adventures of Ichabod and Mr. Toad, The (1949)",2
3964,"Adventures of Ichabod and Mr. Toad, The (1949)",3
3965,"Strange Love of Martha Ivers, The (1946)",7
3965,"Strange Love of Martha Ivers, The (1946)",19
3966,Detour (1945),9
3966,Detour (1945),19
3967,Billy Elliot (2000),7
3968,Bedazzled (2000),4
3969,Pay It Forward (2000),7
3971,"Private Eyes, The (1981)",4
3971,"Private Eyes, The (1981)",12
3972,"Legend of Drunken Master, The (Jui kuen II) (1994)",8
3972,"Legend of Drunken Master, The (Jui kuen II) (1994)",4
3973,Book of Shadows: Blair Witch 2 (2000),9
3973,Book of Shadows: Blair Witch 2 (2000),11
3973,Book of Shadows: Blair Witch 2 (2000),12
3973,Book of Shadows: Blair Witch 2 (2000),10
3974,"Little Vampire, The (2000)",1
3974,"Little Vampire, The (2000)",3
3977,Charlie's Angels (2000),8
3977,Charlie's Angels (2000),4
3978,"Legend of Bagger Vance, The (2000)",7
3978,"Legend of Bagger Vance, The (2000)",6
3979,Little Nicky (2000),4
3980,Men of Honor (2000),7
3981,Red Planet (2000),8
3981,Red Planet (2000),13
3981,Red Planet (2000),10
3983,You Can Count on Me (2000),7
3983,You Can Count on Me (2000),6
3984,Diamonds Are Forever (1971),8
3984,Diamonds Are Forever (1971),1
3984,Diamonds Are Forever (1971),10
3985,"Eagle Has Landed, The (1976)",7
3985,"Eagle Has Landed, The (1976)",14
3986,"6th Day, The (2000)",8
3986,"6th Day, The (2000)",13
3986,"6th Day, The (2000)",10
3987,Bounce (2000),7
3987,Bounce (2000),6
