movieId,title,genreID
25929,Nightmare Alley (1947),19
25930,Odd Man Out (1947),9
25930,Odd Man Out (1947),7
25930,Odd Man Out (1947),19
25930,Odd Man Out (1947),10
25931,Road to Rio (1947),1
25931,Road to Rio (1947),4
25931,Road to Rio (1947),17
25931,Road to Rio (1947),6
25932,"Two Mrs. Carrolls, The (1947)",9
25932,"Two Mrs. Carrolls, The (1947)",7
25932,"Two Mrs. Carrolls, The (1947)",19
25932,"Two Mrs. Carrolls, The (1947)",10
25934,3 Godfathers (1948),7
25934,3 Godfathers (1948),18
25935,B.F.'s Daughter (1948),7
25935,B.F.'s Daughter (1948),6
25936,"Babe Ruth Story, The (1948) ",7
25937,Easter Parade (1948),17
25937,Easter Parade (1948),6
25938,Fort Apache (1948),18
25940,"Lady from Shanghai, The (1947)",7
25940,"Lady from Shanghai, The (1947)",19
25940,"Lady from Shanghai, The (1947)",12
25941,Letter from an Unknown Woman (1948),7
25941,Letter from an Unknown Woman (1948),6
25942,Louisiana Story (1948),7
25943,"Naked City, The (1948)",9
25943,"Naked City, The (1948)",7
25943,"Naked City, The (1948)",19
25943,"Naked City, The (1948)",12
25944,"Pirate, The (1948)",1
25944,"Pirate, The (1948)",4
25944,"Pirate, The (1948)",17
25944,"Pirate, The (1948)",6
25945,They Live by Night (1949),9
25945,They Live by Night (1949),19
25945,They Live by Night (1949),6
25946,"Three Musketeers, The (1948)",8
25946,"Three Musketeers, The (1948)",1
25946,"Three Musketeers, The (1948)",7
25946,"Three Musketeers, The (1948)",6
25947,Unfaithfully Yours (1948),4
25948,Yellow Sky (1948),9
25948,Yellow Sky (1948),18
25950,"Barkleys of Broadway, The (1949)",4
25950,"Barkleys of Broadway, The (1949)",17
25951,In the Good Old Summertime (1949),17
25952,"Letter to Three Wives, A (1949)",4
25952,"Letter to Three Wives, A (1949)",7
25954,Orpheus (Orphée) (1950),7
25954,Orpheus (Orphée) (1950),5
25954,Orpheus (Orphée) (1950),6
25956,"Secret Garden, The (1949)",3
25956,"Secret Garden, The (1949)",7
25957,"Story of Seabiscuit, The (1949)",7
25957,"Story of Seabiscuit, The (1949)",6
25959,Annie Get Your Gun (1950),4
25959,Annie Get Your Gun (1950),17
25959,Annie Get Your Gun (1950),6
25959,Annie Get Your Gun (1950),18
25960,"Terrible Kids (Enfants terribles, Les) (Strange Ones, The) (1950)",7
25961,"Gunfighter, The (1950)",8
25961,"Gunfighter, The (1950)",18
25962,King Solomon's Mines (1950),8
25962,King Solomon's Mines (1950),1
25962,King Solomon's Mines (1950),6
25963,"Young and the Damned, The (Olvidados, Los) (1950)",9
25963,"Young and the Damned, The (Olvidados, Los) (1950)",7
25964,Scandal (Shubun) (1950),7
25965,Summer Stock (1950),4
25965,Summer Stock (1950),17
25965,Summer Stock (1950),6
25966,"Greatest Love, The (Europa '51) (1952)",7
25970,Carbine Williams (1952),9
25970,Carbine Williams (1952),7
25971,Carrie (1952),7
25971,Carrie (1952),6
25972,Clash by Night (1952),7
25972,Clash by Night (1952),19
25974,"Prisoner of Zenda, The (1952)",1
25975,"Life of Oharu, The (Saikaku ichidai onna) (1952)",7
25976,Son of Paleface (1952),8
25976,Son of Paleface (1952),4
25976,Son of Paleface (1952),6
25976,Son of Paleface (1952),18
25977,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde (1953),4
25977,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde (1953),11
25977,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde (1953),13
25979,Gun Fury (1953),8
25979,Gun Fury (1953),1
25979,Gun Fury (1953),9
25979,Gun Fury (1953),18
25980,Gate of Hell (Jigokumon) (1953),7
25980,Gate of Hell (Jigokumon) (1953),6
25984,"Titfield Thunderbolt, The (1953)",4
25986,"Belles of St. Trinian's, The (1954)",4
25987,"Crucified Lovers, The (Chikamatsu monogatari) (1954)",7
25989,French Cancan (1954),4
25989,French Cancan (1954),7
25989,French Cancan (1954),17
25989,French Cancan (1954),6
25990,It Should Happen to You (1954),4
25990,It Should Happen to You (1954),6
25991,"Long, Long Trailer, The (1953)",4
25991,"Long, Long Trailer, The (1953)",6
25993,Magnificent Obsession (1954),7
25993,Magnificent Obsession (1954),6
25994,Salt of the Earth (1954),7
25995,Samurai I: Musashi Miyamoto (Miyamoto Musashi) (1954),8
25995,Samurai I: Musashi Miyamoto (Miyamoto Musashi) (1954),1
25995,Samurai I: Musashi Miyamoto (Miyamoto Musashi) (1954),7
25996,"Star Is Born, A (1954)",7
25996,"Star Is Born, A (1954)",17
25998,Three Coins in the Fountain (1954),7
25998,Three Coins in the Fountain (1954),6
25999,"Wild One, The (1953)",7
26000,"Cobweb, The (1955)",7
26001,It's Always Fair Weather (1955),4
26001,It's Always Fair Weather (1955),7
26001,It's Always Fair Weather (1955),17
26002,Confidential Report (1955),9
26002,Confidential Report (1955),7
26002,Confidential Report (1955),12
26002,Confidential Report (1955),10
26003,Night and Fog (Nuit et brouillard) (1955),9
26003,Night and Fog (Nuit et brouillard) (1955),15
26003,Night and Fog (Nuit et brouillard) (1955),16
26005,Samurai II: Duel at Ichijoji Temple (Zoku Miyamoto Musashi: Ichijôji no kettô) (1955),8
26005,Samurai II: Duel at Ichijoji Temple (Zoku Miyamoto Musashi: Ichijôji no kettô) (1955),1
26005,Samurai II: Duel at Ichijoji Temple (Zoku Miyamoto Musashi: Ichijôji no kettô) (1955),7
26006,"Seven Little Foys, The (1955)",4
26006,"Seven Little Foys, The (1955)",7
26007,"Unknown Soldier, The (Tuntematon sotilas) (1955)",7
26007,"Unknown Soldier, The (Tuntematon sotilas) (1955)",16
26008,Anything Goes (1956),17
26009,"Burmese Harp, The (Biruma no tategoto) (1956)",7
26009,"Burmese Harp, The (Biruma no tategoto) (1956)",16
26010,Carousel (1956),17
26010,Carousel (1956),6
26012,Samurai III: Duel on Ganryu Island (a.k.a. Bushido) (Miyamoto Musashi kanketsuhen: kettô Ganryûjima) (1956),8
26012,Samurai III: Duel on Ganryu Island (a.k.a. Bushido) (Miyamoto Musashi kanketsuhen: kettô Ganryûjima) (1956),1
26012,Samurai III: Duel on Ganryu Island (a.k.a. Bushido) (Miyamoto Musashi kanketsuhen: kettô Ganryûjima) (1956),7
26013,Rodan (Sora no daikaijû Radon) (1956),1
26016,All at Sea (1957),4
26018,Chase a Crooked Shadow (1958),9
26018,Chase a Crooked Shadow (1958),19
26018,Chase a Crooked Shadow (1958),12
26018,Chase a Crooked Shadow (1958),10
26019,Fiend Without a Face (1958),11
26019,Fiend Without a Face (1958),13
26019,Fiend Without a Face (1958),10
26021,Jailhouse Rock (1957),9
26021,Jailhouse Rock (1957),7
26021,Jailhouse Rock (1957),17
26021,Jailhouse Rock (1957),6
26022,Man of a Thousand Faces (1957),7
26025,"Spirit of St. Louis, The (1957)",1
26025,"Spirit of St. Louis, The (1957)",7
26026,"Undead, The (1957)",5
26026,"Undead, The (1957)",11
26027,Zero Hour! (1957),7
26027,Zero Hour! (1957),10
26028,Carve Her Name with Pride (1958),7
26028,Carve Her Name with Pride (1958),16
26030,Corridors of Blood (1958),9
26030,Corridors of Blood (1958),7
26030,Corridors of Blood (1958),11
26030,Corridors of Blood (1958),10
26033,Giants and Toys (Kyojin to gangu) (1958),4
26033,Giants and Toys (Kyojin to gangu) (1958),7
26034,"Last Hurrah, The (1958)",7
26035,Machine Gun Kelly (1958),8
26035,Machine Gun Kelly (1958),9
26038,Teacher's Pet (1958),4
26038,Teacher's Pet (1958),6
26042,Torpedo Run (1958),7
26042,Torpedo Run (1958),16
26043,"Vikings, The (1958)",8
26043,"Vikings, The (1958)",1
26044,Al Capone (1959),9
26044,Al Capone (1959),7
26046,Picnic on the Grass (Le déjeuner sur l'herbe) (1959),4
26046,Picnic on the Grass (Le déjeuner sur l'herbe) (1959),6
26047,Invisible Invaders (1959),11
26047,Invisible Invaders (1959),13
26048,"Human Condition II, The (Ningen no joken II) (1959)",7
26048,"Human Condition II, The (Ningen no joken II) (1959)",16
26049,Fires on the Plain (Nobi) (1959),7
26049,Fires on the Plain (Nobi) (1959),16
26050,North West Frontier (1959),1
26050,North West Frontier (1959),7
26050,North West Frontier (1959),16
26051,"Nun's Story, The (1959)",7
26052,Pickpocket (1959),9
26052,Pickpocket (1959),7
26055,Floating Weeds (Ukigusa) (1959),7
26056,"Young Philadelphians, The (1959)",7
26058,"Leech Woman, The (1960)",11
26058,"Leech Woman, The (1960)",13
26059,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960),7
26062,"Sundowners, The (1960)",1
26062,"Sundowners, The (1960)",7
26063,Sunrise at Campobello (1960),7
26064,"Bad Sleep Well, The (Warui yatsu hodo yoku nemuru) (1960)",7
26064,"Bad Sleep Well, The (Warui yatsu hodo yoku nemuru) (1960)",10
26066,Bachelor in Paradise (1961),4
26066,Bachelor in Paradise (1961),6
26067,"Deadly Companions, The (1961)",18
26068,"4 Horsemen of the Apocalypse, The (1962)",7
26070,"Intruder, The (1962)",7
26072,Murder She Said (1961),4
26072,Murder She Said (1961),9
26072,Murder She Said (1961),7
26072,Murder She Said (1961),12
26073,"Human Condition III, The (Ningen no joken III) (1961)",7
26073,"Human Condition III, The (Ningen no joken III) (1961)",16
26074,Paris Blues (1961),7
26074,Paris Blues (1961),6
26076,Scream of Fear (a.k.a. Taste of Fear) (1961),11
26076,Scream of Fear (a.k.a. Taste of Fear) (1961),12
26076,Scream of Fear (a.k.a. Taste of Fear) (1961),10
26078,Advise and Consent (1962),7
26079,David and Lisa (1962),7
26080,Eegah (1962),5
26080,Eegah (1962),11
26080,Eegah (1962),6
26080,Eegah (1962),10
26082,Harakiri (Seppuku) (1962),7
26083,"Loneliness of the Long Distance Runner, The (1962)",7
26084,"Music Man, The (1962)",3
26084,"Music Man, The (1962)",4
26084,"Music Man, The (1962)",17
26084,"Music Man, The (1962)",6
26085,Mutiny on the Bounty (1962),1
26085,Mutiny on the Bounty (1962),7
26085,Mutiny on the Bounty (1962),6
26086,"Occurrence at Owl Creek Bridge, An (La rivière du hibou) (1962)",7
26086,"Occurrence at Owl Creek Bridge, An (La rivière du hibou) (1962)",16
26088,"Four Days of Naples, The (Le quattro giornate di Napoli) (1962)",7
26088,"Four Days of Naples, The (Le quattro giornate di Napoli) (1962)",16
26090,"Easy Life, The (Il Sorpasso) (1962)",4
26090,"Easy Life, The (Il Sorpasso) (1962)",7
26093,"Wonderful World of the Brothers Grimm, The (1962)",1
26093,"Wonderful World of the Brothers Grimm, The (1962)",2
26093,"Wonderful World of the Brothers Grimm, The (1962)",3
26093,"Wonderful World of the Brothers Grimm, The (1962)",4
26093,"Wonderful World of the Brothers Grimm, The (1962)",7
26093,"Wonderful World of the Brothers Grimm, The (1962)",5
26093,"Wonderful World of the Brothers Grimm, The (1962)",17
26093,"Wonderful World of the Brothers Grimm, The (1962)",6
26094,"Eclisse, L' (Eclipse) (1962)",7
26095,"Carabineers, The (Carabiniers, Les) (1963)",4
26095,"Carabineers, The (Carabiniers, Les) (1963)",7
26095,"Carabineers, The (Carabiniers, Les) (1963)",16
26096,"Cardinal, The (1963)",7
26098,"Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies!!?, The (1964)",11
26098,"Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies!!?, The (1964)",12
26099,"Kiss of the Vampire, The (1963)",11
26100,Love with the Proper Stranger (1963),4
26100,Love with the Proper Stranger (1963),7
26100,Love with the Proper Stranger (1963),6
26101,McLintock! (1963),4
26101,McLintock! (1963),18
26104,Murder at the Gallop (1963),4
26104,Murder at the Gallop (1963),9
26104,Murder at the Gallop (1963),7
26104,Murder at the Gallop (1963),12
26104,Murder at the Gallop (1963),10
26106,"New Kind of Love, A (1963)",4
26107,"Prize, The (1963)",7
26107,"Prize, The (1963)",12
26107,"Prize, The (1963)",10
26108,Sunday in New York (1963),4
26108,Sunday in New York (1963),6
26109,Crooks in Clover (a.k.a. Monsieur Gangster) (Les tontons flingueurs) (1963),8
26109,Crooks in Clover (a.k.a. Monsieur Gangster) (Les tontons flingueurs) (1963),4
26109,Crooks in Clover (a.k.a. Monsieur Gangster) (Les tontons flingueurs) (1963),9
26110,36 Hours (1965),10
26110,36 Hours (1965),16
26111,Becket (1964),7
26112,Behold a Pale Horse (1964),7
26112,Behold a Pale Horse (1964),16
26113,"Best Man, The (1964)",4
26113,"Best Man, The (1964)",7
26116,"Hush... Hush, Sweet Charlotte (1964)",11
26116,"Hush... Hush, Sweet Charlotte (1964)",10
26117,"Killers, The (1964)",8
26117,"Killers, The (1964)",9
26117,"Killers, The (1964)",7
26117,"Killers, The (1964)",19
26117,"Killers, The (1964)",10
26119,"Naked Kiss, The (1964)",7
26122,Onibaba (1964),7
26122,Onibaba (1964),11
26122,Onibaba (1964),16
26123,Robin and the 7 Hoods (1964),4
26123,Robin and the 7 Hoods (1964),9
26123,Robin and the 7 Hoods (1964),17
26124,Robinson Crusoe on Mars (1964),13
26125,"Spider Baby or, The Maddest Story Ever Told (Spider Baby) (1968)",4
26125,"Spider Baby or, The Maddest Story Ever Told (Spider Baby) (1968)",11
26127,"Visit, The (1964)",7
26128,What a Way to Go! (1964),4
26128,What a Way to Go! (1964),17
26128,What a Way to Go! (1964),6
26130,Docking the Boat (Att angöra en brygga) (1965),4
26130,Docking the Boat (Att angöra en brygga) (1965),7
26130,Docking the Boat (Att angöra en brygga) (1965),6
26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)",7
26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)",16
26133,"Charlie Brown Christmas, A (1965)",2
26133,"Charlie Brown Christmas, A (1965)",3
26133,"Charlie Brown Christmas, A (1965)",4
26134,Dracula: Prince of Darkness (1966),11
26134,Dracula: Prince of Darkness (1966),12
26136,"Hallelujah Trail, The (1965)",4
26136,"Hallelujah Trail, The (1965)",18
26137,"Heroes of Telemark, The (1965) ",8
26137,"Heroes of Telemark, The (1965) ",7
26137,"Heroes of Telemark, The (1965) ",16
26138,"Hill, The (1965)",7
26138,"Hill, The (1965)",16
26139,In Harm's Way (1965),7
26139,In Harm's Way (1965),16
26140,Incubus (1966),11
26141,"Loved One, The (1965)",4
26142,Major Dundee (1965),1
26142,Major Dundee (1965),16
26142,Major Dundee (1965),18
26144,Operation Crossbow (1965),8
26144,Operation Crossbow (1965),1
26144,Operation Crossbow (1965),16
26146,Ride in the Whirlwind (1965),18
26147,"Thousand Clowns, A (1965)",4
26147,"Thousand Clowns, A (1965)",7
26147,"Thousand Clowns, A (1965)",6
26148,"Train, The (1964)",8
26148,"Train, The (1964)",10
26148,"Train, The (1964)",16
26150,Andrei Rublev (Andrey Rublyov) (1969),7
26150,Andrei Rublev (Andrey Rublyov) (1969),16
26151,Au Hasard Balthazar (1966),9
26151,Au Hasard Balthazar (1966),7
26152,Batman (1966),8
26152,Batman (1966),1
26152,Batman (1966),4
26153,Grand Prix (1966),7
26155,Khartoum (1966),8
26155,Khartoum (1966),1
26155,Khartoum (1966),7
26155,Khartoum (1966),16
26156,Dragon Gate Inn (Dragon Inn) (Long men kezhan) (1967),8
26156,Dragon Gate Inn (Dragon Inn) (Long men kezhan) (1967),1
26157,Manos: The Hands of Fate (1966),11
26158,Closely Watched Trains (Ostre sledované vlaky) (1966),4
26158,Closely Watched Trains (Ostre sledované vlaky) (1966),7
26158,Closely Watched Trains (Ostre sledované vlaky) (1966),16
26159,Tokyo Drifter (Tôkyô nagaremono) (1966),8
26159,Tokyo Drifter (Tôkyô nagaremono) (1966),9
26159,Tokyo Drifter (Tôkyô nagaremono) (1966),7
26160,Asterix and the Gauls (Astérix le Gaulois) (1967),8
26160,Asterix and the Gauls (Astérix le Gaulois) (1967),1
26160,Asterix and the Gauls (Astérix le Gaulois) (1967),2
26160,Asterix and the Gauls (Astérix le Gaulois) (1967),3
26160,Asterix and the Gauls (Astérix le Gaulois) (1967),4
26162,Gappa: The Triphibian Monsters (AKA Monster from a Prehistoric Planet) (Daikyojû Gappa) (1967),13
26163,Don't Look Back (1967),15
26163,Don't Look Back (1967),17
26164,Fando and Lis (Fando y Lis) (1968),1
26164,Fando and Lis (Fando y Lis) (1968),5
26167,The Incident (1967),9
26167,The Incident (1967),7
26169,Branded to Kill (Koroshi no rakuin) (1967),8
26169,Branded to Kill (Koroshi no rakuin) (1967),9
26169,Branded to Kill (Koroshi no rakuin) (1967),7
26170,"Bride Wore Black, The (La mariée était en noir) (1968)",9
26170,"Bride Wore Black, The (La mariée était en noir) (1968)",7
26171,Play Time (a.k.a. Playtime) (1967),4
26172,Point Blank (1967),8
26172,Point Blank (1967),9
26172,Point Blank (1967),7
26172,Point Blank (1967),10
26174,The Shooting (1966),18
26175,"St. Valentine's Day Massacre, The (1967)",9
26175,"St. Valentine's Day Massacre, The (1967)",7
26176,Titicut Follies (1967),15
26176,Titicut Follies (1967),7
26177,Tony Rome (1967),9
26177,Tony Rome (1967),7
26177,Tony Rome (1967),10
26178,Two for the Road (1967),4
26178,Two for the Road (1967),7
26178,Two for the Road (1967),6
26180,Up the Down Staircase (1967),7
26181,"War Wagon, The (1967)",8
26181,"War Wagon, The (1967)",18
26183,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),8
26183,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),1
26183,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),2
26183,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),3
26183,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),4
26184,"Diamond Arm, The (Brilliantovaya ruka) (1968)",8
26184,"Diamond Arm, The (Brilliantovaya ruka) (1968)",1
26184,"Diamond Arm, The (Brilliantovaya ruka) (1968)",4
26184,"Diamond Arm, The (Brilliantovaya ruka) (1968)",9
26184,"Diamond Arm, The (Brilliantovaya ruka) (1968)",10
26185,Dracula Has Risen from the Grave (1968),11
26185,Dracula Has Risen from the Grave (1968),6
26185,Dracula Has Risen from the Grave (1968),10
26187,Head (1968),4
26187,Head (1968),5
26187,Head (1968),17
26188,"Heart Is a Lonely Hunter, The (1968)",7
26189,"I Love You, Alice B. Toklas! (1968)",4
26191,Petulia (1968),7
26194,"Subject Was Roses, The (1968)",7
26195,Sympathy for the Devil (1968),15
26195,Sympathy for the Devil (1968),17
26197,War and Peace (Voyna i mir) (1967),7
26197,War and Peace (Voyna i mir) (1967),6
26197,War and Peace (Voyna i mir) (1967),16
26198,"Yours, Mine and Ours (1968)",3
26198,"Yours, Mine and Ours (1968)",4
26199,Alice's Restaurant (1969),4
26199,Alice's Restaurant (1969),7
26203,Colossus: The Forbin Project (1970),13
26203,Colossus: The Forbin Project (1970),10
26204,Death Rides a Horse (Da uomo a uomo) (1967),8
26204,Death Rides a Horse (Da uomo a uomo) (1967),18
26205,"Goodbye, Mr. Chips (1969)",7
26205,"Goodbye, Mr. Chips (1969)",17
26205,"Goodbye, Mr. Chips (1969)",6
26206,Journey to the Far Side of the Sun (a.k.a. Doppelgänger) (1969),5
26206,Journey to the Far Side of the Sun (a.k.a. Doppelgänger) (1969),12
26206,Journey to the Far Side of the Sun (a.k.a. Doppelgänger) (1969),13
26206,Journey to the Far Side of the Sun (a.k.a. Doppelgänger) (1969),10
26207,Last Summer (1969),7
26208,My Night At Maud's (Ma Nuit Chez Maud) (1969),4
26208,My Night At Maud's (Ma Nuit Chez Maud) (1969),7
26208,My Night At Maud's (Ma Nuit Chez Maud) (1969),6
26209,"Magic Christian, The (1969)",4
26210,Marlowe (1969),9
26210,Marlowe (1969),7
26210,Marlowe (1969),12
26211,More (1969),9
26211,More (1969),7
26211,More (1969),6
26213,"Reivers, The (1969)",4
26213,"Reivers, The (1969)",7
26214,Taste the Blood of Dracula (1970),11
26215,"Joke, The (Zert) (1969)",7
26216,...tick... tick... tick... (1970),8
26216,...tick... tick... tick... (1970),7
26219,Brewster McCloud (1970),4
26220,"Violent City (Family, The) (Città violenta) (1970)",8
26220,"Violent City (Family, The) (Città violenta) (1970)",9
26220,"Violent City (Family, The) (Città violenta) (1970)",7
26221,Dirty Dingus Magee (1970),4
26221,Dirty Dingus Magee (1970),18
26222,Dodes'ka-den (Clickety-Clack) (1970),7
26222,Dodes'ka-den (Clickety-Clack) (1970),5
26223,Gamera vs. Jiger (1970),8
26223,Gamera vs. Jiger (1970),5
26223,Gamera vs. Jiger (1970),13
26225,"Claire's Knee (Genou de Claire, Le) (1970)",4
26225,"Claire's Knee (Genou de Claire, Le) (1970)",6
26226,"Hi, Mom! (1970)",4
26227,House of Dark Shadows (1970),7
26227,House of Dark Shadows (1970),11
26227,House of Dark Shadows (1970),6
26228,"Swedish Love Story, A (Kärlekshistoria, En) (1970)",7
26228,"Swedish Love Story, A (Kärlekshistoria, En) (1970)",6
26229,"Landlord, The (1970)",4
26229,"Landlord, The (1970)",7
26230,On a Clear Day You Can See Forever (1970),4
26230,On a Clear Day You Can See Forever (1970),17
26230,On a Clear Day You Can See Forever (1970),6
26231,Performance (1970),9
26231,Performance (1970),7
26231,Performance (1970),10
26232,Rejs (1970),4
26235,Long Live Death (Viva la muerte) (1971),7
26235,Long Live Death (Viva la muerte) (1971),16
26236,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",8
26236,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",1
26236,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",4
26236,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",7
26236,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",6
26236,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",16
26237,Zabriskie Point (1970),7
26237,Zabriskie Point (1970),6
26240,"Beguiled, The (1971)",7
26240,"Beguiled, The (1971)",10
26240,"Beguiled, The (1971)",16
26241,"Devils, The (1971)",7
26242,Duel (1971),8
26242,Duel (1971),12
26242,Duel (1971),10
26243,Evil Roy Slade (1972),4
26243,Evil Roy Slade (1972),18
26245,"Go-Between, The (1970)",7
26245,"Go-Between, The (1970)",6
26246,Johnny Got His Gun (1971),7
26246,Johnny Got His Gun (1971),16
26247,Lawman (1971),18
26248,Let's Scare Jessica to Death (1971),11
26248,Let's Scare Jessica to Death (1971),12
26249,They Call Me Trinity (1971),4
26249,They Call Me Trinity (1971),18
26251,Mon Oncle Antoine (1971),7
26252,"New Leaf, A (1971)",4
26252,"New Leaf, A (1971)",6
26253,Nicholas and Alexandra (1971),7
26253,Nicholas and Alexandra (1971),16
26254,Von Richthofen and Brown (1971),8
26254,Von Richthofen and Brown (1971),7
26254,Von Richthofen and Brown (1971),16
26255,Scars of Dracula (1970),11
26256,Support Your Local Gunfighter (1971),4
26256,Support Your Local Gunfighter (1971),6
26256,Support Your Local Gunfighter (1971),18
26257,Sweet Sweetback's Baadasssss Song (1971),9
26257,Sweet Sweetback's Baadasssss Song (1971),7
26257,Sweet Sweetback's Baadasssss Song (1971),10
26258,"Topo, El (1970)",5
26258,"Topo, El (1970)",18
26259,"Emigrants, The (Utvandrarna) (1971)",7
26263,Fiend with the Electronic Brain (Blood of Ghastly Horror) (1972),11
26263,Fiend with the Electronic Brain (Blood of Ghastly Horror) (1972),13
26265,Dr. Phibes Rises Again (1972),1
26265,Dr. Phibes Rises Again (1972),4
26265,Dr. Phibes Rises Again (1972),11
26265,Dr. Phibes Rises Again (1972),6
26266,Dracula A.D. 1972 (1972),11
26266,Dracula A.D. 1972 (1972),10
26267,Get to Know Your Rabbit (1972),4
26268,"Tall Blond Man with One Black Shoe, The (Le grand blond avec une chaussure noire) (1972)",4
26268,"Tall Blond Man with One Black Shoe, The (Le grand blond avec une chaussure noire) (1972)",12
26269,Lone Wolf and Cub: Sword of Vengeance (Kozure Ôkami: Kowokashi udekashi tsukamatsuru) (1972),8
26269,Lone Wolf and Cub: Sword of Vengeance (Kozure Ôkami: Kowokashi udekashi tsukamatsuru) (1972),9
26270,Lone Wolf and Cub: Baby Cart at the River Styx (Kozure Ôkami: Sanzu no kawa no ubaguruma) (1972),8
26270,Lone Wolf and Cub: Baby Cart at the River Styx (Kozure Ôkami: Sanzu no kawa no ubaguruma) (1972),1
26271,Lady Sings the Blues (1972),7
26271,Lady Sings the Blues (1972),17
26274,Payday (1973),7
26277,Slither (1973),4
26277,Slither (1973),9
26277,Slither (1973),10
26280,Traffic (Trafic) (1971),4
26282,"Mad Adventures of Rabbi Jacob, the (Les Aventures de Rabbi Jacob) (1973)",4
26283,Charley Varrick (1973),9
26283,Charley Varrick (1973),7
26283,Charley Varrick (1973),10
26285,Dark Star (1974),4
26285,Dark Star (1974),13
26285,Dark Star (1974),10
26287,"Delicate Balance, A (1973)",7
26288,Dracula (1973),11
26289,Emperor of the North (Emperor of the North Pole) (1973),8
26289,Emperor of the North (Emperor of the North Pole) (1973),7
26289,Emperor of the North (Emperor of the North Pole) (1973),10
26290,Executive Action (1973),9
26290,Executive Action (1973),7
26291,"Glass Menagerie, The (1973)",7
26294,My Name Is Nobody (Il Mio nome è Nessuno) (1973),4
26294,My Name Is Nobody (Il Mio nome è Nessuno) (1973),18
26295,Invasion of the Bee Girls (1973),11
26295,Invasion of the Bee Girls (1973),12
26295,Invasion of the Bee Girls (1973),13
26297,Lemora: A Child's Tale of the Supernatural (1973),11
26299,Phase IV (1974),11
26299,Phase IV (1974),13
26299,Phase IV (1974),10
26301,Save the Tiger (1973),7
26302,Scarecrow (1973),7
26303,Sisters (1973),11
26303,Sisters (1973),10
26304,"Spook Who Sat by the Door, The (1973)",8
26304,"Spook Who Sat by the Door, The (1973)",9
26304,"Spook Who Sat by the Door, The (1973)",7
26306,Theatre of Blood (1973),4
26306,Theatre of Blood (1973),11
26306,Theatre of Blood (1973),12
26307,King Boxer: Five Fingers of Death (Tian xia di yi quan) (1972),8
26307,King Boxer: Five Fingers of Death (Tian xia di yi quan) (1972),7
26307,King Boxer: Five Fingers of Death (Tian xia di yi quan) (1972),6
26308,Turkish Delight (Turks fruit) (1973),7
26308,Turkish Delight (Turks fruit) (1973),6
26309,Walking Tall (1973),8
26309,Walking Tall (1973),9
26309,Walking Tall (1973),7
26309,Walking Tall (1973),10
26312,Butley (1974),7
26313,California Split (1974),4
26313,California Split (1974),7
26314,"Cars That Ate Paris, The (1974)",4
26314,"Cars That Ate Paris, The (1974)",11
26314,"Cars That Ate Paris, The (1974)",10
26315,Conrack (1974),7
26316,Let Sleeping Corpses Lie (Non si deve profanare il sonno dei morti) (1974),11
26317,Emmanuelle (1974),7
26317,Emmanuelle (1974),6
26318,"Phantom of Liberty, The (Fantôme de la liberté, Le) (1974)",4
26318,"Phantom of Liberty, The (Fantôme de la liberté, Le) (1974)",7
26320,Flesh for Frankenstein (a.k.a. Andy Warhol's Frankenstein) (1973),7
26320,Flesh for Frankenstein (a.k.a. Andy Warhol's Frankenstein) (1973),11
26320,Flesh for Frankenstein (a.k.a. Andy Warhol's Frankenstein) (1973),13
26321,Général Idi Amin Dada: A Self Portrait (Général Idi Amin Dada: Autoportrait) (1974),15
26321,Général Idi Amin Dada: A Self Portrait (Général Idi Amin Dada: Autoportrait) (1974),16
26322,Gone in 60 Seconds (1974),8
26322,Gone in 60 Seconds (1974),9
26322,Gone in 60 Seconds (1974),7
26323,"Groove Tube, The (1974)",4
26324,Harry and Tonto (1974),4
26324,Harry and Tonto (1974),7
26325,Hearts and Minds (1974),15
26325,Hearts and Minds (1974),16
26326,"Holy Mountain, The (Montaña sagrada, La) (1973)",7
26327,"Little Prince, The (1974)",3
26327,"Little Prince, The (1974)",17
26327,"Little Prince, The (1974)",13
26333,"Terminal Man, The (1974)",13
26333,"Terminal Man, The (1974)",10
26334,Thieves Like Us (1974),9
26334,Thieves Like Us (1974),7
26334,Thieves Like Us (1974),6
26336,"Adventure of Sherlock Holmes' Smarter Brother, The (1975)",4
